borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Queens,Glen Oaks Village,Residential,Multi-Family Dwelling,24/Q4,"$5,318,200","$1,063,640","$905,000",5
Queens,Glen Oaks Village,Residential,Single-Family Home,24/Q4,"$4,340,500","$723,417","$757,500",6
Queens,Hamilton Beach,Residential,Single-Family Home,24/Q4,"$2,085,000","$521,250","$529,500",4
Queens,Hammels,Residential,Condo,24/Q4,"$1,816,045","$363,209","$355,000",5
Queens,Hammels,Residential,Multi-Family Dwelling,24/Q4,"$4,460,896","$892,179","$912,500",5
Queens,Hammels,Residential,Single-Family Home,24/Q4,"$1,074,000","$537,000","$537,000",2
Queens,Hillcrest,Residential,Multi-Family Dwelling,24/Q4,"$6,549,999","$1,091,667","$895,000",6
Queens,Hillcrest,Residential,Single-Family Home,24/Q4,"$16,804,000","$933,556","$916,500",18
Queens,Hollis,Residential,Co-op,24/Q4,"$257,500","$257,500","$257,500",1
Queens,Hollis,Residential,Multi-Family Dwelling,24/Q4,"$6,847,500","$978,214","$1,105,000",7
Queens,Hollis,Residential,Single-Family Home,24/Q4,"$9,030,994","$645,071","$735,000",14
Queens,Hunters Point,Residential,Condo,24/Q4,"$95,567,804","$1,291,457","$1,250,000",74
Queens,Hunters Point,Residential,Co-op,24/Q4,"$2,866,000","$573,200","$535,000",5
Queens,Hunters Point,Residential,Multi-Family Dwelling,24/Q4,"$3,900,000","$1,950,000","$1,950,000",2
Queens,Jackson Heights,Residential,Condo,24/Q4,"$3,242,216","$540,369","$528,608",6
Queens,Jackson Heights,Residential,Co-op,24/Q4,"$24,483,889","$408,065","$361,791",60
Queens,Jackson Heights,Residential,Multi-Family Dwelling,24/Q4,"$19,855,278","$1,103,071","$1,107,500",18
Queens,Jackson Heights,Residential,Single-Family Home,24/Q4,"$14,572,900","$1,120,992","$1,035,000",13
Queens,Jamaica,Residential,Condo,24/Q4,"$375,000","$375,000","$375,000",1
Queens,Jamaica,Residential,Co-op,24/Q4,"$1,327,218","$221,203","$216,000",6
Queens,Jamaica,Residential,Multi-Family Dwelling,24/Q4,"$3,334,071","$666,814","$885,000",5
Queens,Jamaica,Residential,Single-Family Home,24/Q4,"$875,000","$875,000","$875,000",1
Queens,Jamaica Estates,Residential,Condo,24/Q4,"$1,490,000","$496,667","$475,000",3
Queens,Jamaica Estates,Residential,Co-op,24/Q4,"$4,534,500","$238,658","$235,000",19
Queens,Jamaica Estates,Residential,Multi-Family Dwelling,24/Q4,"$9,131,875","$1,304,554","$1,367,500",7
Queens,Jamaica Estates,Residential,Single-Family Home,24/Q4,"$15,723,000","$1,209,462","$1,200,000",13
Queens,Jamaica Hills,Residential,Co-op,24/Q4,"$643,000","$160,750","$160,000",4
Queens,Jamaica Hills,Residential,Multi-Family Dwelling,24/Q4,"$7,255,908","$1,036,558","$1,015,908",7
Queens,Jamaica Hills,Residential,Single-Family Home,24/Q4,"$3,944,888","$788,978","$815,000",5
Queens,Kew Garden Hills,Residential,Condo,24/Q4,"$5,551,200","$462,600","$435,000",12
Queens,Kew Garden Hills,Residential,Co-op,24/Q4,"$16,166,319","$305,025","$290,000",53
Queens,Kew Garden Hills,Residential,Multi-Family Dwelling,24/Q4,"$11,123,000","$1,390,375","$1,376,500",8
Queens,Kew Garden Hills,Residential,Single-Family Home,24/Q4,"$20,254,545","$964,502","$910,000",21
Queens,Kew Gardens,Residential,Condo,24/Q4,"$16,990,197","$530,944","$530,203",32
Queens,Kew Gardens,Residential,Co-op,24/Q4,"$9,906,330","$291,363","$271,500",34
Queens,Kew Gardens,Residential,Multi-Family Dwelling,24/Q4,"$1,800,000","$900,000","$900,000",2
Queens,Kew Gardens,Residential,Single-Family Home,24/Q4,"$5,751,000","$821,571","$825,000",7
Queens,Laurelton,Residential,Multi-Family Dwelling,24/Q4,"$10,415,000","$801,154","$800,000",13
Queens,Laurelton,Residential,Single-Family Home,24/Q4,"$22,432,094","$640,917","$655,000",35
Queens,Lindenwood,Residential,Condo,24/Q4,"$4,911,499","$409,292","$432,500",12
Queens,Lindenwood,Residential,Co-op,24/Q4,"$3,584,888","$238,993","$230,000",15
Queens,Lindenwood,Residential,Multi-Family Dwelling,24/Q4,"$1,296,399","$648,199","$648,199",2
Queens,Lindenwood,Residential,Single-Family Home,24/Q4,"$850,000","$850,000","$850,000",1
Queens,Little Neck,Residential,Condo,24/Q4,"$2,042,300","$680,767","$738,000",3
Queens,Little Neck,Residential,Co-op,24/Q4,"$8,507,000","$327,192","$351,500",26
Queens,Little Neck,Residential,Multi-Family Dwelling,24/Q4,"$5,696,916","$1,424,229","$1,296,500",4
Queens,Little Neck,Residential,Single-Family Home,24/Q4,"$6,143,000","$1,023,833","$984,000",6
Queens,Long Island City,Residential,Condo,24/Q4,"$38,666,083","$822,683","$782,500",47
Queens,Long Island City,Residential,Co-op,24/Q4,"$7,007,000","$437,938","$420,000",16
Queens,Long Island City,Residential,Multi-Family Dwelling,24/Q4,"$8,668,827","$1,444,804","$1,425,000",6
Queens,Long Island City,Residential,Single-Family Home,24/Q4,"$1,675,000","$837,500","$837,500",2
Queens,Malba,Residential,Single-Family Home,24/Q4,"$7,245,000","$1,449,000","$1,350,000",5
Queens,Maspeth,Residential,Multi-Family Dwelling,24/Q4,"$2,204,000","$734,667","$800,000",3
Queens,Middle Village,Residential,Condo,24/Q4,"$2,983,240","$497,207","$492,500",6
Queens,Middle Village,Residential,Multi-Family Dwelling,24/Q4,"$28,340,777","$1,049,658","$1,190,000",27
Queens,Middle Village,Residential,Single-Family Home,24/Q4,"$16,966,500","$848,325","$862,500",20
Queens,"Murray Hill, QNS",Residential,Condo,24/Q4,"$12,913,000","$679,632","$640,000",19
Queens,"Murray Hill, QNS",Residential,Co-op,24/Q4,"$8,210,790","$342,116","$345,000",24
Queens,"Murray Hill, QNS",Residential,Multi-Family Dwelling,24/Q4,"$9,715,100","$1,387,871","$1,350,000",7
Queens,"Murray Hill, QNS",Residential,Single-Family Home,24/Q4,"$31,980,998","$1,142,179","$1,005,000",28
Queens,New Hyde Park,Residential,Co-op,24/Q4,"$630,000","$315,000","$315,000",2
Queens,New Hyde Park,Residential,Multi-Family Dwelling,24/Q4,"$800,000","$800,000","$800,000",1
Queens,New Hyde Park,Residential,Single-Family Home,24/Q4,"$11,311,833","$807,988","$835,000",14
Queens,North Corona,Residential,Condo,24/Q4,"$4,686,898","$390,575","$405,000",12
Queens,North Corona,Residential,Co-op,24/Q4,"$6,761,058","$260,041","$242,500",26
Queens,North Corona,Residential,Multi-Family Dwelling,24/Q4,"$18,694,000","$1,038,556","$900,000",18
Queens,North Corona,Residential,Single-Family Home,24/Q4,"$1,940,000","$970,000","$970,000",2
Queens,Oakland Gardens,Residential,Condo,24/Q4,"$5,101,000","$637,625","$702,500",8
Queens,Oakland Gardens,Residential,Co-op,24/Q4,"$16,311,986","$332,898","$335,000",49
Queens,Oakland Gardens,Residential,Multi-Family Dwelling,24/Q4,"$10,163,016","$1,451,859","$1,323,888",7
Queens,Oakland Gardens,Residential,Single-Family Home,24/Q4,"$20,574,736","$1,143,041","$1,126,750",18
Queens,Old Howard Beach,Residential,Multi-Family Dwelling,24/Q4,"$6,782,000","$968,857","$936,000",7
Queens,Old Howard Beach,Residential,Single-Family Home,24/Q4,"$6,005,197","$750,650","$822,500",8
Queens,Ozone Park,Residential,Condo,24/Q4,"$1,951,000","$487,750","$490,000",4
Queens,Ozone Park,Residential,Multi-Family Dwelling,24/Q4,"$7,972,797","$1,138,971","$1,205,000",7
Queens,Ozone Park,Residential,Single-Family Home,24/Q4,"$12,006,500","$706,265","$680,000",17
Queens,Pomonok,Residential,Condo,24/Q4,"$543,000","$543,000","$543,000",1
Queens,Pomonok,Residential,Co-op,24/Q4,"$210,000","$210,000","$210,000",1
Queens,Pomonok,Residential,Multi-Family Dwelling,24/Q4,"$6,823,238","$1,364,648","$995,000",5
Queens,Pomonok,Residential,Single-Family Home,24/Q4,"$4,783,800","$956,760","$975,000",5
Queens,Queens Village,Residential,Multi-Family Dwelling,24/Q4,"$13,181,843","$693,781","$725,000",19
Queens,Queens Village,Residential,Single-Family Home,24/Q4,"$37,909,067","$715,265","$720,000",53
Queens,Rego Park,Residential,Condo,24/Q4,"$7,540,331","$538,595","$549,000",14
Queens,Rego Park,Residential,Co-op,24/Q4,"$20,456,510","$309,947","$296,000",66
Queens,Rego Park,Residential,Multi-Family Dwelling,24/Q4,"$6,040,000","$1,208,000","$1,235,000",5
Queens,Rego Park,Residential,Single-Family Home,24/Q4,"$11,954,000","$919,538","$955,000",13
Queens,Richmond Hill,Residential,Multi-Family Dwelling,24/Q4,"$11,323,830","$943,653","$1,022,000",12
Queens,Richmond Hill,Residential,Single-Family Home,24/Q4,"$5,214,585","$744,941","$675,000",7
Queens,Ridgewood,Residential,Condo,24/Q4,"$1,450,000","$725,000","$725,000",2
Queens,Ridgewood,Residential,Multi-Family Dwelling,24/Q4,"$24,015,500","$1,091,614","$1,134,500",22
Queens,Ridgewood,Residential,Single-Family Home,24/Q4,"$1,714,000","$857,000","$857,000",2
Queens,Rockaway Park,Residential,Condo,24/Q4,"$3,987,595","$664,599","$693,654",6
Queens,Rockaway Park,Residential,Co-op,24/Q4,"$498,000","$166,000","$173,000",3
Queens,Rockaway Park,Residential,Multi-Family Dwelling,24/Q4,"$775,000","$775,000","$775,000",1
Queens,Rockaways,Residential,Co-op,24/Q4,"$15,214,000","$845,222","$687,500",18
Queens,Rockaways,Residential,Single-Family Home,24/Q4,"$4,320,000","$1,080,000","$922,500",4
Queens,Rockwood Park,Residential,Multi-Family Dwelling,24/Q4,"$1,150,000","$1,150,000","$1,150,000",1
Queens,Rockwood Park,Residential,Single-Family Home,24/Q4,"$12,947,750","$995,981","$984,750",13
Queens,Rosedale,Residential,Multi-Family Dwelling,24/Q4,"$19,483,217","$927,772","$860,000",21
Queens,Rosedale,Residential,Single-Family Home,24/Q4,"$13,204,800","$694,989","$680,000",19
Queens,South Jamaica,Residential,Multi-Family Dwelling,24/Q4,"$33,072,181","$769,120","$750,000",43
Queens,South Jamaica,Residential,Single-Family Home,24/Q4,"$36,350,739","$595,914","$595,000",61
Queens,South Ozone Park,Residential,Multi-Family Dwelling,24/Q4,"$16,951,462","$770,521","$775,500",22
Queens,South Ozone Park,Residential,Single-Family Home,24/Q4,"$20,869,220","$632,401","$687,500",33
Queens,South Richmond Hill,Residential,Multi-Family Dwelling,24/Q4,"$22,302,432","$892,097","$855,000",25
Queens,South Richmond Hill,Residential,Single-Family Home,24/Q4,"$14,788,404","$672,200","$691,244",22
Queens,Springfield Gardens,Residential,Multi-Family Dwelling,24/Q4,"$15,557,245","$777,862","$760,523",20
Queens,Springfield Gardens,Residential,Single-Family Home,24/Q4,"$19,894,892","$585,144","$610,000",34
Queens,St. Albans,Residential,Multi-Family Dwelling,24/Q4,"$31,692,668","$737,039","$719,250",43
Queens,St. Albans,Residential,Single-Family Home,24/Q4,"$45,460,577","$640,290","$650,000",71
Queens,Sunnyside,Residential,Co-op,24/Q4,"$11,588,362","$399,599","$365,000",29
Queens,Sunnyside,Residential,Multi-Family Dwelling,24/Q4,"$7,732,000","$1,288,667","$1,388,500",6
Queens,Sunnyside,Residential,Single-Family Home,24/Q4,"$6,359,596","$908,514","$990,000",7
Queens,Utopia,Residential,Multi-Family Dwelling,24/Q4,"$3,160,000","$1,053,333","$1,100,000",3
Queens,Utopia,Residential,Single-Family Home,24/Q4,"$10,267,688","$1,140,854","$1,160,000",9
Queens,Whitestone,Residential,Condo,24/Q4,"$661,863","$661,863","$661,863",1
Queens,Whitestone,Residential,Co-op,24/Q4,"$2,402,500","$300,313","$303,000",8
Queens,Whitestone,Residential,Multi-Family Dwelling,24/Q4,"$31,822,481","$1,446,476","$1,475,000",22
Queens,Whitestone,Residential,Single-Family Home,24/Q4,"$32,921,717","$997,628","$975,000",33
Queens,Woodhaven,Residential,Condo,24/Q4,"$249,005","$124,503","$124,503",2
Queens,Woodhaven,Residential,Multi-Family Dwelling,24/Q4,"$42,521,980","$867,796","$865,000",49
Queens,Woodhaven,Residential,Single-Family Home,24/Q4,"$16,926,000","$651,000","$690,000",26
Queens,Woodside,Residential,Condo,24/Q4,"$10,855,452","$638,556","$666,954",17
Queens,Woodside,Residential,Co-op,24/Q4,"$9,959,765","$398,391","$369,000",25
Queens,Woodside,Residential,Multi-Family Dwelling,24/Q4,"$16,278,965","$1,085,264","$1,075,000",15
Queens,Woodside,Residential,Single-Family Home,24/Q4,"$4,200,000","$1,050,000","$915,000",4
Queens,,Residential,Condo,24/Q4,"$85,956,543","$728,445","$649,431",118
Queens,,Residential,Co-op,24/Q4,"$10,962,788","$296,292","$280,000",37
Queens,,Residential,Multi-Family Dwelling,24/Q4,"$28,746,650","$1,064,691","$995,000",27
Queens,,Residential,Single-Family Home,24/Q4,"$21,511,048","$896,294","$800,000",24
Staten Island,Annadale,Residential,Multi-Family Dwelling,24/Q4,"$28,215,282","$855,009","$840,000",33
Staten Island,Annadale,Residential,Single-Family Home,24/Q4,"$13,094,663","$770,274","$785,000",17
Staten Island,Arden Heights,Residential,Multi-Family Dwelling,24/Q4,"$11,240,312","$562,016","$531,500",20
Staten Island,Arden Heights,Residential,Single-Family Home,24/Q4,"$3,673,888","$524,841","$525,000",7
Staten Island,Arlington,Residential,Condo,24/Q4,"$725,000","$362,500","$362,500",2
Staten Island,Arlington,Residential,Multi-Family Dwelling,24/Q4,"$2,976,826","$496,138","$424,738",6
Staten Island,Arlington,Residential,Single-Family Home,24/Q4,"$165,000","$165,000","$165,000",1
Staten Island,Arrochar,Residential,Condo,24/Q4,"$3,628,000","$725,600","$720,000",5
Staten Island,Arrochar,Residential,Multi-Family Dwelling,24/Q4,"$3,075,000","$1,025,000","$925,000",3
Staten Island,Arrochar,Residential,Single-Family Home,24/Q4,"$3,165,000","$791,250","$692,500",4
Staten Island,"Bay Terrace, SI",Residential,Condo,24/Q4,"$2,733,000","$390,429","$420,000",7
Staten Island,"Bay Terrace, SI",Residential,Co-op,24/Q4,"$160,000","$160,000","$160,000",1
Staten Island,"Bay Terrace, SI",Residential,Multi-Family Dwelling,24/Q4,"$7,741,750","$703,795","$655,000",11
Staten Island,"Bay Terrace, SI",Residential,Single-Family Home,24/Q4,"$2,708,000","$677,000","$689,000",4
Staten Island,Bull's Head,Residential,Condo,24/Q4,"$475,000","$475,000","$475,000",1
Staten Island,Bull's Head,Residential,Multi-Family Dwelling,24/Q4,"$6,543,500","$817,938","$891,500",8
Staten Island,Bull's Head,Residential,Single-Family Home,24/Q4,"$1,816,000","$605,333","$630,000",3
Staten Island,Castleton Corners,Residential,Multi-Family Dwelling,24/Q4,"$10,838,000","$677,375","$642,000",16
Staten Island,Castleton Corners,Residential,Single-Family Home,24/Q4,"$8,834,841","$679,603","$635,000",13
Staten Island,Charleston,Residential,Multi-Family Dwelling,24/Q4,"$9,376,888","$937,689","$889,500",10
Staten Island,Charleston,Residential,Single-Family Home,24/Q4,"$2,672,400","$890,800","$889,900",3
Staten Island,"Chelsea, SI",Residential,Single-Family Home,24/Q4,"$990,000","$990,000","$990,000",1
Staten Island,Clifton,Residential,Multi-Family Dwelling,24/Q4,"$3,292,220","$411,527","$426,500",8
Staten Island,Clifton,Residential,Single-Family Home,24/Q4,"$3,607,700","$601,283","$610,000",6
Staten Island,Dongan Hills,Residential,Condo,24/Q4,"$407,000","$407,000","$407,000",1
Staten Island,Dongan Hills,Residential,Co-op,24/Q4,"$320,000","$320,000","$320,000",1
Staten Island,Dongan Hills,Residential,Multi-Family Dwelling,24/Q4,"$34,541,349","$959,482","$911,500",36
Staten Island,Dongan Hills,Residential,Single-Family Home,24/Q4,"$9,657,000","$877,909","$785,000",11
Staten Island,Egbertville,Residential,Multi-Family Dwelling,24/Q4,"$9,266,899","$1,544,483","$1,250,950",6
Staten Island,Egbertville,Residential,Single-Family Home,24/Q4,"$1,440,000","$720,000","$720,000",2
Staten Island,Elm Park,Residential,Multi-Family Dwelling,24/Q4,"$6,792,650","$617,514","$615,000",11
Staten Island,Eltingville,Residential,Condo,24/Q4,"$947,225","$236,806","$252,500",4
Staten Island,Eltingville,Residential,Multi-Family Dwelling,24/Q4,"$43,234,523","$772,045","$777,500",56
Staten Island,Eltingville,Residential,Single-Family Home,24/Q4,"$12,727,893","$669,889","$674,888",19
Staten Island,Emerson Hill,Residential,Condo,24/Q4,"$635,000","$635,000","$635,000",1
Staten Island,Emerson Hill,Residential,Multi-Family Dwelling,24/Q4,"$10,514,000","$1,051,400","$981,500",10
Staten Island,Emerson Hill,Residential,Single-Family Home,24/Q4,"$6,073,888","$759,236","$725,000",8
Staten Island,Graniteville,Residential,Condo,24/Q4,"$6,604,000","$471,714","$455,000",14
Staten Island,Graniteville,Residential,Multi-Family Dwelling,24/Q4,"$24,347,896","$737,815","$750,000",33
Staten Island,Graniteville,Residential,Single-Family Home,24/Q4,"$2,212,600","$553,150","$580,300",4
Staten Island,Grant City,Residential,Condo,24/Q4,"$2,045,000","$340,833","$340,000",6
Staten Island,Grant City,Residential,Co-op,24/Q4,"$425,000","$212,500","$212,500",2
Staten Island,Grant City,Residential,Multi-Family Dwelling,24/Q4,"$6,353,701","$794,213","$777,500",8
Staten Island,Grant City,Residential,Single-Family Home,24/Q4,"$800,000","$800,000","$800,000",1
Staten Island,Grasmere,Residential,Multi-Family Dwelling,24/Q4,"$2,585,000","$861,667","$685,000",3
Staten Island,Grasmere,Residential,Single-Family Home,24/Q4,"$2,008,000","$669,333","$685,000",3
Staten Island,Great Kills,Residential,Condo,24/Q4,"$3,274,300","$467,757","$375,000",7
Staten Island,Great Kills,Residential,Co-op,24/Q4,"$240,000","$240,000","$240,000",1
Staten Island,Great Kills,Residential,Multi-Family Dwelling,24/Q4,"$33,673,623","$765,310","$736,513",44
Staten Island,Great Kills,Residential,Single-Family Home,24/Q4,"$16,572,119","$690,505","$691,000",24
Staten Island,Greenridge,Residential,Multi-Family Dwelling,24/Q4,"$3,599,000","$719,800","$770,000",5
Staten Island,Greenridge,Residential,Single-Family Home,24/Q4,"$2,025,014","$675,005","$675,000",3
Staten Island,Grymes Hill,Residential,Condo,24/Q4,"$287,000","$287,000","$287,000",1
Staten Island,Grymes Hill,Residential,Co-op,24/Q4,"$145,000","$145,000","$145,000",1
Staten Island,Grymes Hill,Residential,Multi-Family Dwelling,24/Q4,"$4,652,269","$775,378","$565,000",6
Staten Island,Grymes Hill,Residential,Single-Family Home,24/Q4,"$2,404,900","$801,633","$634,900",3
Staten Island,Huguenot,Residential,Condo,24/Q4,"$695,000","$695,000","$695,000",1
Staten Island,Huguenot,Residential,Multi-Family Dwelling,24/Q4,"$38,183,273","$867,802","$772,750",44
Staten Island,Huguenot,Residential,Single-Family Home,24/Q4,"$12,103,999","$864,571","$760,000",14
Staten Island,Lighthouse Hill,Residential,Multi-Family Dwelling,24/Q4,"$4,162,578","$693,763","$852,500",6
Staten Island,Lighthouse Hill,Residential,Single-Family Home,24/Q4,"$900,000","$900,000","$900,000",1
Staten Island,Manor Heights,Residential,Multi-Family Dwelling,24/Q4,"$950,000","$950,000","$950,000",1
Staten Island,Mariners Harbor,Residential,Condo,24/Q4,"$3,858,000","$428,667","$455,000",9
Staten Island,Mariners Harbor,Residential,Multi-Family Dwelling,24/Q4,"$29,854,260","$585,378","$580,000",51
Staten Island,Mariners Harbor,Residential,Single-Family Home,24/Q4,"$3,100,334","$516,722","$540,000",6
Staten Island,Meiers Corners,Residential,Condo,24/Q4,"$469,000","$469,000","$469,000",1
Staten Island,Meiers Corners,Residential,Multi-Family Dwelling,24/Q4,"$14,539,008","$855,236","$795,000",17
Staten Island,Meiers Corners,Residential,Single-Family Home,24/Q4,"$3,799,706","$759,941","$745,999",5
Staten Island,Midland Beach,Residential,Condo,24/Q4,"$1,533,922","$511,307","$495,000",3
Staten Island,Midland Beach,Residential,Multi-Family Dwelling,24/Q4,"$27,330,681","$700,787","$725,000",39
Staten Island,Midland Beach,Residential,Single-Family Home,24/Q4,"$12,245,178","$612,259","$660,000",20
Staten Island,New Brighton,Residential,Multi-Family Dwelling,24/Q4,"$6,928,553","$532,966","$549,500",13
Staten Island,New Brighton,Residential,Single-Family Home,24/Q4,"$475,000","$475,000","$475,000",1
Staten Island,New Dorp,Residential,Condo,24/Q4,"$655,000","$327,500","$327,500",2
Staten Island,New Dorp,Residential,Multi-Family Dwelling,24/Q4,"$13,178,305","$823,644","$800,000",16
Staten Island,New Dorp,Residential,Single-Family Home,24/Q4,"$2,987,000","$746,750","$708,500",4
Staten Island,New Dorp Beach,Residential,Multi-Family Dwelling,24/Q4,"$9,397,156","$722,858","$713,888",13
Staten Island,New Dorp Beach,Residential,Single-Family Home,24/Q4,"$5,766,140","$640,682","$635,000",9
Staten Island,New Springville,Residential,Condo,24/Q4,"$18,493,498","$410,967","$420,000",45
Staten Island,New Springville,Residential,Multi-Family Dwelling,24/Q4,"$17,096,377","$814,113","$832,929",21
Staten Island,New Springville,Residential,Single-Family Home,24/Q4,"$10,631,046","$759,360","$823,964",14
Staten Island,Oakwood,Residential,Condo,24/Q4,"$419,000","$419,000","$419,000",1
Staten Island,Oakwood,Residential,Multi-Family Dwelling,24/Q4,"$12,074,328","$754,646","$727,500",16
Staten Island,Oakwood,Residential,Single-Family Home,24/Q4,"$10,501,788","$700,119","$700,000",15
Staten Island,Oakwood Beach,Residential,Single-Family Home,24/Q4,"$900,215","$450,108","$450,108",2
Staten Island,Park Hill,Residential,Multi-Family Dwelling,24/Q4,"$8,961,911","$497,884","$500,000",18
Staten Island,Park Hill,Residential,Single-Family Home,24/Q4,"$4,813,000","$534,778","$530,000",9
Staten Island,Pleasant Plains,Residential,Multi-Family Dwelling,24/Q4,"$8,536,847","$1,067,106","$1,073,076",8
Staten Island,Pleasant Plains,Residential,Single-Family Home,24/Q4,"$1,345,000","$672,500","$672,500",2
Staten Island,Port Richmond,Residential,Condo,24/Q4,"$260,000","$260,000","$260,000",1
Staten Island,Port Richmond,Residential,Multi-Family Dwelling,24/Q4,"$17,329,667","$641,840","$658,000",27
Staten Island,Port Richmond,Residential,Single-Family Home,24/Q4,"$5,228,300","$475,300","$495,000",11
Staten Island,Prince's Bay,Residential,Multi-Family Dwelling,24/Q4,"$15,305,000","$900,294","$915,000",17
Staten Island,Prince's Bay,Residential,Single-Family Home,24/Q4,"$6,383,750","$797,969","$710,000",8
Staten Island,Richmondtonwn,Residential,Multi-Family Dwelling,24/Q4,"$27,184,669","$799,549","$794,000",34
Staten Island,Richmondtonwn,Residential,Single-Family Home,24/Q4,"$5,960,374","$745,047","$741,250",8
Staten Island,Richmond Valley,Residential,Multi-Family Dwelling,24/Q4,"$14,561,286","$1,323,753","$1,420,000",11
Staten Island,Rosebank,Residential,Condo,24/Q4,"$525,000","$525,000","$525,000",1
Staten Island,Rosebank,Residential,Multi-Family Dwelling,24/Q4,"$6,932,926","$577,744","$603,151",12
Staten Island,Rosebank,Residential,Single-Family Home,24/Q4,"$1,475,000","$491,667","$470,000",3
Staten Island,Rossville,Residential,Condo,24/Q4,"$4,909,106","$490,911","$512,725",10
Staten Island,Rossville,Residential,Multi-Family Dwelling,24/Q4,"$29,242,895","$913,840","$812,500",32
Staten Island,Rossville,Residential,Single-Family Home,24/Q4,"$5,912,500","$985,417","$699,500",6
Staten Island,Shore Acres,Residential,Condo,24/Q4,"$520,000","$173,333","$150,000",3
Staten Island,Shore Acres,Residential,Co-op,24/Q4,"$1,011,500","$337,167","$347,500",3
Staten Island,Shore Acres,Residential,Multi-Family Dwelling,24/Q4,"$8,876,489","$806,954","$780,000",11
Staten Island,Shore Acres,Residential,Single-Family Home,24/Q4,"$3,609,898","$721,980","$765,000",5
Staten Island,Silver Lake,Residential,Condo,24/Q4,"$652,000","$326,000","$326,000",2
Staten Island,Silver Lake,Residential,Multi-Family Dwelling,24/Q4,"$3,302,900","$825,725","$886,450",4
Staten Island,Silver Lake,Residential,Single-Family Home,24/Q4,"$935,000","$935,000","$935,000",1
Staten Island,South Beach,Residential,Multi-Family Dwelling,24/Q4,"$12,622,435","$788,902","$695,500",16
Staten Island,South Beach,Residential,Single-Family Home,24/Q4,"$5,577,500","$697,188","$693,750",8
Staten Island,Stapleton,Residential,Multi-Family Dwelling,24/Q4,"$5,622,000","$624,667","$595,000",9
Staten Island,Stapleton,Residential,Single-Family Home,24/Q4,"$525,000","$525,000","$525,000",1
Staten Island,St. George,Residential,Condo,24/Q4,"$970,000","$970,000","$970,000",1
Staten Island,St. George,Residential,Co-op,24/Q4,"$3,722,500","$338,409","$285,000",11
Staten Island,St. George,Residential,Multi-Family Dwelling,24/Q4,"$6,716,400","$610,582","$665,000",11
Staten Island,St. George,Residential,Single-Family Home,24/Q4,"$560,000","$560,000","$560,000",1
Staten Island,"Sunnyside, SI",Residential,Condo,24/Q4,"$409,278","$409,278","$409,278",1
Staten Island,"Sunnyside, SI",Residential,Multi-Family Dwelling,24/Q4,"$4,309,756","$718,293","$762,500",6
Staten Island,"Sunnyside, SI",Residential,Single-Family Home,24/Q4,"$2,412,200","$603,050","$639,000",4
Staten Island,Todt Hill,Residential,Multi-Family Dwelling,24/Q4,"$8,011,282","$890,142","$760,000",9
Staten Island,Todt Hill,Residential,Single-Family Home,24/Q4,"$3,240,000","$1,620,000","$1,620,000",2
Staten Island,Tompkinsville,Residential,Condo,24/Q4,"$798,780","$266,260","$273,780",3
Staten Island,Tompkinsville,Residential,Multi-Family Dwelling,24/Q4,"$10,782,160","$634,245","$610,000",17
Staten Island,Tompkinsville,Residential,Single-Family Home,24/Q4,"$1,120,000","$1,120,000","$1,120,000",1
Staten Island,Tottenville,Residential,Multi-Family Dwelling,24/Q4,"$34,750,566","$868,764","$827,500",40
Staten Island,Tottenville,Residential,Single-Family Home,24/Q4,"$9,238,000","$839,818","$665,000",11
Staten Island,Travis,Residential,Multi-Family Dwelling,24/Q4,"$4,225,600","$528,200","$585,000",8
Staten Island,Travis,Residential,Single-Family Home,24/Q4,"$675,000","$675,000","$675,000",1
Staten Island,West Brighton,Residential,Multi-Family Dwelling,24/Q4,"$32,598,508","$693,585","$655,000",47
Staten Island,West Brighton,Residential,Single-Family Home,24/Q4,"$8,637,544","$616,967","$590,000",14
Staten Island,Westerleigh,Residential,Multi-Family Dwelling,24/Q4,"$14,712,300","$700,586","$695,000",21
Staten Island,Westerleigh,Residential,Single-Family Home,24/Q4,"$6,588,000","$598,909","$600,000",11
Staten Island,Willowbrook,Residential,Condo,24/Q4,"$916,500","$458,250","$458,250",2
Staten Island,Willowbrook,Residential,Multi-Family Dwelling,24/Q4,"$5,478,000","$913,000","$866,500",6
Staten Island,Willowbrook,Residential,Single-Family Home,24/Q4,"$2,175,000","$1,087,500","$1,087,500",2
Staten Island,Woodrow,Residential,Multi-Family Dwelling,24/Q4,"$15,361,800","$960,113","$945,000",16
Staten Island,Woodrow,Residential,Single-Family Home,24/Q4,"$1,290,000","$645,000","$645,000",2
Staten Island,,Residential,Condo,24/Q4,"$340,000","$340,000","$340,000",1
Staten Island,,Residential,Co-op,24/Q4,"$805,000","$201,250","$185,000",4
Staten Island,,Residential,Multi-Family Dwelling,24/Q4,"$15,490,630","$968,164","$993,897",16
Staten Island,,Residential,Single-Family Home,24/Q4,"$2,135,382","$1,067,691","$1,067,691",2
Bronx,Baychester,Residential,Condo,25/Q1,"$838,000","$419,000","$419,000",2
Bronx,Baychester,Residential,Multi-Family Dwelling,25/Q1,"$3,730,000","$746,000","$830,000",5
Bronx,Baychester,Residential,Single-Family Home,25/Q1,"$1,100,000","$550,000","$550,000",2
Bronx,Bedford Park,Residential,Co-op,25/Q1,"$630,000","$210,000","$195,000",3
