,lat,lon,work_desc,name,review_type,full_address,app_year_start
516,41.7214627,-87.624393,"CTA 95TH STREET STATION - RENOVATION TO THE EXISTING CONCOURSE AND PLATFORM LEVEL OF THE SOUTH TERMINAL. THIS WORK INCLUDES RELOCATION OF AN EXISTING STAIR, REMOVAL OF TWO TEMPORARY STAIRS, INSTALLATION OF A NEW ESCALATOR, AND RECONFIGURATION OF ROOMS AT PLATFORM LEVEL",JAKALSKI JEFREY D.,TRADITIONAL DEVELOPER SERVICES,15 W 95TH ST,2018.0
517,41.8965114,-87.62912469999999,"***DIRECT DEVELOPER SERVICES*** FOUNDATION AND FOUR BASEMENT LEVELS PERMIT FOR A PROPOSED 77 STORY RESIDENTIAL TOWER - TOWER A, A 50 STORY RESIDENTIAL TOWER - TOWER C - (TOTAL 812 DWELLING UNITS) AND 10 STORY PODIUM WITH 4 BASEMENT LEVELS THAT INCLUDE 865 PARKING SPACES; ALL AS PER PLANS",PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,23 W CHICAGO AVE,2018.0
518,41.8538032,-87.6250792,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A TWENTY-FIVE (25) STORY RESIDENTIAL APARTMENT BUILDING WITH NO BASEMENT TO INCLUDE 275 RESIDENTIAL UNITS, GROUND FLOOR RETAIL, PARKING ON LEVELS 2 & 3 (83 PARKING SPACES) AND ASSOCIATED SITE WORK AS PER PLANS.",KOHN GARY L,DIRECT DEVELOPER SERVICES,2111 S WABASH AVE,2019.0
519,41.879611,-87.633471,"** DIRECT DEVELOPER SERVICES ** ADDITION OF A FIVE STORY, NON-COMBUSTIBLE, STRUCTURAL STEEL FRAMED DECK.  PREVIOUSLY OBTAINED FULL BUILDING PERMIT # 100757883",ROSZAK THOMAS A,DIRECT DEVELOPER SERVICES,145 S WELLS ST,2019.0
520,41.8913376,-87.637835,"***DIRECT DEVELOPER SERVICES***FOUNDATION SYSTEMS AND PARTIAL SUPERSTRUCTURE TO UNDERSIDE OF LEVEL 6 FOR PROPOSED 41-STORY RESIDENTIAL TOWER WITH 356 UNITS, 11,500 OF GROUND FLOOR RETAIL, PARKING ON LEVELS 2-5 AND 6TH FLOOR AMENITIES.",BRININSTOOL DAVID LEE,DIRECT DEVELOPER SERVICES,369 W GRAND AVE,2019.0
521,41.92510230000001,-87.6464993,"DIRECT DEVELOPER SERVICES: FOUNDATION ONLY FOR A NEW 7 STORY, 31 UNIT CONDOMINIUM WITH 2 LEVELS OF BASEMENT PARKING.",ANTUNOVICH JOSEPH M,DIRECT DEVELOPER SERVICES,2350 N ORCHARD ST,2018.0
522,41.8814312,-87.6467828,"DIRECT DEV SERVICES REVISIONS TO FULL BUILDING PERMITS 100685260 100748509 AND 100750322 FOR A 45 FLOOR MIXED USE BUILDING. REVISIONS ARE LIMITED TO EXTENDING 1ST FL RETAIL CORRIDOR, FIRE PREVENTION FOR STAIR 2, AND REVISIONS FOR FL 44 AND 45 LAYOUT.",DE ROUIN MICHAEL E,DIRECT DEVELOPER SERVICES,727 W MADISON ST,2018.0
523,41.8873474,-87.6534884,OIA '328 N CARPENTER ST' DIRECT DEVELOPER SERVICES: FOUNDATION ONLY PERMIT FOR AN 8-STORY OFFICE BUILDING WITH TWO LEVELS OF BELOW GRADE PARKING.(ALSO KNOWN AS 328 N. CARPENTER ST),ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,318 N CARPENTER ST,2019.0
524,41.886245,-87.661834,"(DIRECT DEVELOPER SERVICES) NEW CONSTRUCTION OF A FOURTEEN (14) STORY OFFICE BUILDING WITH NO BASEMENT, GROUND FLOOR RETAIL, PARKING ON LEVELS 2 & 3 (APPROX. 115 SPACES) AND ASSOCIATED SITE WORK AS PER PLANS.",GRUENHAGEN TERANCE,DIRECT DEVELOPER SERVICES,1375 W FULTON ST,2019.0
525,41.8301707,-87.73211549999999,"DDS PD 1425: FOUNDATION AND SITE UTILITIES ONLY FOR NEW 2-STORY BUILDING TO INCLUDE: SERVICE CENTER, OFFICES, FLEET HUB, REPAIR GARAGE, AND FIELD SUPPORT SHOPS.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4207 W 35TH PL,2018.0
526,41.8301707,-87.73211549999999,"DDS PD1425 - SUPERSTRUCTURE ONLY FOR NEW 2-STORY BUILDING TO INCLUDE: SERVICE CENTER, OFFICES, FLEET HUB, REPAIR GARAGE, AND FIELD SUPPORT SHOPS.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4207 W 35TH PL,2019.0
527,41.9420907,-87.6528812,"*DIRECT DEV SERVICES* NEW CONSTRUCTION OF AN 8-STORY HIGH RISE APARTMENT BUILDING WITH 140 DU, GROUND FLOOR RETAIL AND PARKING ON DEEP FOUNDATIONS WITH NO BASEMENT.",MOSKUS CARL S,DIRECT DEVELOPER SERVICES,918 W SCHOOL ST,2018.0
528,41.8144137,-87.6071377,"NEW CONSTRUCTION OF 4 STORY RESIDENTIAL 42 DWELLING UNITS WITH FIRST FLOOR RETAIL AND SUPPORT SERVICES (OFFICES, MAINTENANCE). PARKING IS AT GRADE ON SITE. - SOUTH BUILDING",HAYMES DAVID A,TRADITIONAL DEVELOPER SERVICES,4424 S COTTAGE GROVE AVE,2018.0
529,41.8140267,-87.60712710000001,"NEW CONSTRUCTION OF 4 STORY RESIDENTIAL 42 DWELLING UNITS WITH FIRST FLOOR RETAIL AND SUPPORT SERVICES (OFFICES, MAINTENANCE). PARKING IS AT GRADE ON SITE.",HAYMES DAVID A,TRADITIONAL DEVELOPER SERVICES,4434 S COTTAGE GROVE AVE,2018.0
530,41.8744459,-87.6651065,"*** DIRECT DEVELOPER SERVICES *** CAISSONS ONLY FOR PROPOSED 10 - STORY MEDICAL CENTER AND 6-STORY PARKING GARAGE FOR RUSH UNIVERSITY OFFICE:  44,354 SF  - PARKING: 51,585 SF",DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
531,41.8724909,-87.62937660000001,**DIRECT DEVELOPER SERVICES** CONSTRUCTION OF 2 STORY (NO BASEMENT) GENERAL RESTAURANT AS PER PLANS,MYEFSKI JOHN W,DIRECT DEVELOPER SERVICES,744 S DEARBORN ST,2019.0
532,41.9126684,-87.6486322,"*** DIRECT DEVELOPER SERVICES *** FULL BUILDING PERMIT FOR PROPOSED 460 SEAT, 4-STORY THEATER WITH BASEMENT ON CAISSON FOUNDATIONS. FOUNDATION PERMIT UNDER #100782163",FOREST ROBERT JOHN,DIRECT DEVELOPER SERVICES,1646 N HALSTED ST,2019.0
533,41.9037494,-87.6692863,*** DIRECT DEVELOPER SERVICES *** REVISION TO PERMIT NUMBER 100695536; THE SCOPE OF THE REVISION ENCOMPASSES WORK REQUIRED TO SUBDIVIDE THE LEVEL ONE (1) RETAIL SPACE INTO THREE (3) SEPARATE RETAIL SPACES; ALL AS PER PLANS,HIRSCH HOWARD M,DIRECT DEVELOPER SERVICES,1640 W DIVISION ST,2019.0
534,41.8827657,-87.6548706,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT 100730985; MEP REVISIONS TO GROUND FLOOR AND REVISION TO UNIT 703; ALL AS PER PLANS,BOOTH LAURENCE OGDEN,DIRECT DEVELOPER SERVICES,1109 W WASHINGTON BLVD,2019.0
535,41.989612,-87.72972999999999,"DDS - PERMIT REVISIONS FOR 100769008 TO INCLUDE FOUNDATION REVISIONS FOR BRIDGE CRANE ROTATION, VEHICLE LIFT PITS, NEW TRENCH DRAINS AT THE OVERHEAD DOORS, RELOCATED PLUMBING FIXTURES.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4025 W PETERSON AVE,2019.0
536,41.9968329,-87.6586794,***DIRECT DEVELOPER SERVICES **** SUPERSTRUCTURE FOR PROPOSED 8-STORY RESIDENCE HALL 133 UNITS (GROUP LIVING NOT OTHERWISE CLASSIFIED) WITH A TOTAL OF 402 BEDS AND TWO HOUSEHOLD LIVING UNITS FOR LOYOLA UNIVERSITY FOUNDATION PERMIT #100783864,FRISCH MARK,DIRECT DEVELOPER SERVICES,6314 N WINTHROP AVE,2019.0
537,41.86126360000001,-87.6617957,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100772247; REVISION TO INCLUDE (BUT NOT LIMITED TO): ELEVATOR OVERRUN TO EXTEND 6FT ABOVE THE MAXIMUM BUILDING HEIGHT OF 60FT; HVAC TO USE RTU'S INSTEAD OF MAKE-UP AIR UNITS FOR COMMON AREAS; TOILET EXHAUST TO HAVE INDIVIDUAL EXHAUST FANS AND WALL SWITCHES, ELIMINATING THE CENTRAL EXHAUST FAN; GAS PIPING TO ELIMINATE WELDED PIPE THROUGHOUT BUILDING AND REGULATORS OUTSIDE EVERY UNIT; ALL AS PER PLANS",FREEMAN ARDEN D,DIRECT DEVELOPER SERVICES,1407 W 15TH ST,2019.0
538,41.8744459,-87.6651065,"***DIRECT DEVELOPER SERVICES*** FOUNDATION PERMIT - GRADE BEAMS, CAISSON CAPS AND ERS FOR PROPOSED 11-STORY MEDICAL CENTER WITH PARTIAL BASEMENT AND 6-STORY PARKING GARAGE FOR RUSH UNIVERSITY.  NOT INCLUDING CAISSONS OR DEEP FOUNDATIONS.  CAISSONS ONLY DONE UNDER SEPARATE PERMIT.CAISSON PERMIT #: 100795990",DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
539,41.8953084,-87.6551583,"*DIRECT DEVELOPER SERVICES* FOUNDATIONS AND SUPERSTRUCTURE TO UNDERSIDE OF LEVEL 3 FOR A PROPOSED 12 STORY TYPE I-B HIGH RISE, CLASS A2 BUILDING WITH NO BASEMENT, 188 DWELLING UNITS AND 82 CAR PARKING SPACES.",DE ROUIN MICHAEL E,DIRECT DEVELOPER SERVICES,740 N ABERDEEN ST,2019.0
540,41.8744459,-87.6651065,***DIRECT DEVELOPER SERVICES*** SUPERSTRUCTURE AND ENVELOPE PERMIT FOR PROPOSED 11-STORY MEDICAL CENTER TO INCLUDE PEDESTRIAN BRIDGE AT LEVEL 4 TO CONNECT TO EXISTING 1620 W HARRISON BUILDING FOR RUSH UNIVERSITY. CAISSON PERMIT #: 100795990 FOUNDATION PERMIT #:100801746,DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
541,41.8834084,-87.637378,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100761387 TO ADD TWO (2) MID-RISE OFFICE FLOORS (33 & 34) TO AN EXISTING (54) STORY OFFICE BUILDING TO INCLUDE MODIFICATIONS TO LOWER LEVEL 1, GROUND FLOOR, 2-3, 23-24 AND 55-56 AND ROOF AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",DOLINAR JOSEPH P,DIRECT DEVELOPER SERVICES,110 N WACKER DR,2019.0
542,41.8714913,-87.6245734,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100693664; SCOPE INCLUDES THE REMOVAL OF 4 HOUR BUILDING AREA SEPARATION AT THE FIRST FLOOR LOCATED IN THE HOTEL/RESTAURANT SPACE; ALL AS PER PLANS.,ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,808 S MICHIGAN AVE,2019.0
543,41.9968329,-87.6586794,"***DIRECT DEVELOPER SERVICES **** BUILDING ELEVATOR CORE PERMIT ONLY on four caissons for proposed 8-story, residence hall with 133 units (group living not otherwise classified) with a total of 402 beds and two household living units for Loyola University.  All other information, plan and sections are for reference only.FOUNDATION PERMIT # 100783864",FRISCH MARK,DIRECT DEVELOPER SERVICES,6314 N WINTHROP AVE,2019.0
544,41.9968329,-87.6586794,"***DIRECT DEVELOPER SERVICES **** FULL BUILDING PERMIT FOR PROPOSED 8-STORY, RESIDENCE HALL WITH 133 UNITS WITH A TOTAL OF 402 BEDS AND TWO HOUSEHOLD LIVING UNITS FOR LOYOLA UNIVERSITY FOUNDATION PERMIT #:100783864, SUPERSTRUCTURE PERMIT # 100800699",FRISCH MARK,DIRECT DEVELOPER SERVICES,6314 N WINTHROP AVE,2019.0
545,41.9166421,-87.6701621,***DIRECT DEVELOPER SERVICES***PROPOSED 2-STORY WITH BASEMENT INDOOR CAR DEALERSHIP SHOWROOM WITH 21 NON-REQUIRED ACCESSORY PARKING SPACES ON THE ROOF AND 47 REQUIRED OFF-SITE PARKING SPACES TO BE LOCATED AT 1700 W CORTLAND. FOUNDATION PERMIT #100773126,ECKHARDT THOMAS,DIRECT DEVELOPER SERVICES,1919 N PAULINA ST,2019.0
546,41.8744459,-87.6651065,***DIRECT DEVELOPER SERVICES*** Piles Only for proposed pedestrian bridge connecting proposed 10-story medical center at level 4 to existing 1620 W Harrison building for Rush University,DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
547,41.8851564,-87.6484878,FULL BUILDING PERMIT FOR A PROPOSED 18 STORY OFFICE BUILDING WITH RETAIL ON THE GROUND FLOOR AND 122 PARKING SPACES;  ALL AS PER PLANS.,UHLIR GRANT,DIRECT DEVELOPER SERVICES,167 N GREEN ST,2019.0
548,41.8873767,-87.64813679999999,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100755867 TO ADD ELEVATOR SERVING LEVELS 1-13, LAYOUT CHANGES ON LOWER LEVEL 1 THROUGH 5 AND LEVEL 19 AND REVISION TO HOURLY RATING OF SHAFT WALLS TO 1-HOUR AS PER PLANS.",UHLIR GRANT,DIRECT DEVELOPER SERVICES,810 W WAYMAN ST,2019.0
549,41.8625501,-87.6409664,(DIRECT DEVELOPER SERVICES)  FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A FOUR (4) STORY DATA CENTER WITH NO BASEMENT AS PER PLANS.  (FOUNDATION PERMIT# 100768510) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,"CLARK, GABRIEL",DIRECT DEVELOPER SERVICES,1432 S CLINTON ST,2019.0
550,41.8625501,-87.6409664,(DIRECT DEVELOPER SERVICES) REVISION TO PERMIT# 100768510 TO MODIFY THE UNDERGROUND FUEL TANKS TO PLACE THEM IN A CONCRETE VAULT AS PER PLANS.,"CLARK, GABRIEL",DIRECT DEVELOPER SERVICES,1432 S CLINTON ST,2019.0
551,41.8846531,-87.6259992,"DX-16 FOUNDATION THROUGH 3RD FLOOR SUPERSTRUCTURE AND UNDERGROUND PLUMBING AND ELECTRICAL ONLY. FUTURE TOWER WILL BE 26 STORIES, MIXED-USE WITH 213 RESIDENTIAL UNITS (67 DU, 146 EU), 68 PARKING STALLS IN ATTACHED PRIVATE GARAGE, AND GROUND FLOOR RETAIL/COMMERCIAL SPACE, TO BE APPLIED FOR UNDER SEPERATE PERMIT.",ROSZAK THOMAS A,DIRECT DEVELOPER SERVICES,50 E RANDOLPH ST,2019.0
552,41.8965114,-87.62912469999999,***DIRECT DEVELOPER SERVICES*** UNDERPINNING PERMIT ONLY; AS PER PLANS,PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,23 W CHICAGO AVE,2019.0
553,41.8617354,-87.6573633,*DIRECT DEV SERVICES* CAISSONS ONLY PERMIT FOR A NEW 7 STORY RESIDENITAL BUILDING.,PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,1461 S BLUE ISLAND AVE,2019.0
554,41.8869175,-87.6153719,*DIRECT DEVELOPER SERVICES*** TWO STORY ACCESS STRUCTURE ON CAISSON FOUNDATIONS AS PER PLANS. NO HVAC WORK.,KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,460 E WATERSIDE DR,2019.0
555,41.8725605,-87.6339106,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100763287; REVISION TO AN EXISTING COLUMN ON LEVEL 3; AS PER PLANS,WALSH MARK R,DIRECT DEVELOPER SERVICES,720 S WELLS ST,2019.0
556,41.8744459,-87.6651065,***DIRECT DEVELOPER SERVICES*** 5 Caissons only within Laflin easement for proposed 10-story medical center and 6-story parking garage for Rush University,DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
557,41.9073653,-87.6379082,**DIRECT DEVELOPER SERVICES PROJECT** NEW 9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS (FOUNDATION PERMIT ISSUED UNDER 100782618),BRININSTOOL DAVID LEE,DIRECT DEVELOPER SERVICES,343 W SCHILLER ST,2019.0
558,41.8301015,-87.7335526,"DIRECT DEVELOPER SERVICES* PD1425: FOUNDATION AND SITE UTILITIES ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS. NO LANDSCAPE SCOPE OF WORK.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4341 W 35TH PL,2019.0
559,41.9204513,-87.670362,"**DIRECT DEV SERVICES** FOUNDATIONS ONLY PERMIT FOR THE NEW CONSTRUCTION OF A 7-STORY APARTMENT BUILDING WITH RETAIL AND PARKING AT GRADE, AND A LIMITED PARKING BASEMENT.",DESMARAIS TOD MICHAEL,DIRECT DEVELOPER SERVICES,2155 N ELSTON AVE,2019.0
560,41.877226,-87.639983,"(DIRECT DEVELOPER SERVICES) FOUNDATION ONLY, TO INCLUDE GROUND FLOOR SLAB & ELEVATOR CORE TO THE 5TH FLOOR, FOR A FORTY-SIX (46) STORY OFFICE BUILDING TO INCLUDE TWO (2) LEVELS OF BELOW GRADE PARKING, GROUND FLOOR RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.",DOLINAR JOSEPH P,DIRECT DEVELOPER SERVICES,320 S CANAL ST,2019.0
561,41.9008686,-87.6576608,"DIRECT DEVELOPER SERVICES - ***FOUNDATION PERMIT*** FOUNDATION AND SITE PLAN ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, AND FLEET GARAGE.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,1216 W CORTEZ ST,2019.0
562,41.9023964,-87.6358321,"*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION FOR A 41 STORY BUILDING.  456 DWELLING UNITS AS PER PLANS. 209 PARKING SPACES, A 6-STORY PODIUM WITH 3,694 SF OF GROUND FLOOR RETAIL, 4TH & 5TH FLOOR OFFICE SPACES, AND A 6TH FLOOR AMENITY DECK WITH A GREEN ROOF.* FOUNDATION AND PARTIAL SUPERSTRUCTURE UNDER 100814234",HARTSHORNE RAY,DIRECT DEVELOPER SERVICES,228 W HILL ST,2019.0
563,41.9652279,-87.6546168,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100768677; MISCELLANEOUS REVISIONS THROUGHOUT THE BUILDING (INCLUDING MEP, ARCHITECTURAL AND STRUCTURAL); ALL AS PER PLANS",KHANNA KAPIL,DIRECT DEVELOPER SERVICES,4555 N SHERIDAN RD,2019.0
564,41.8303141,-87.7238486,"***DIRECT DEVELOPER SERVICES*** FOUNDATION SYSTEMS FOR PROPOSED ONE-STORY, HIGH BAY, PRE-CAST WAREHOUSE ON SHALLOW FOOTINGS UTILIZING SOIL STABILIZATION TO INCLUDE UNDERSLAB PLUMBING",RINGHAM BRYAN,DIRECT DEVELOPER SERVICES,3501 S PULASKI RD,2019.0
565,41.8873474,-87.6534884,DIRECT DEVELOPER SERVICES: NEW 8-STORY MIXED USE BLDG W/ 1 LVL OF BSMT PARKING (27 SPACES). RETAIL ON 1ST FLR AND OFFICE SPACE ON FLRS 2-8. OUTDOOR TERRACE ON LVLS 5-6. OUTDOOR ROOF DECK ON LVLS 7-8 AS PER PLANS.,ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,318 N CARPENTER ST,2019.0
566,41.887304,-87.6513303,*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION. FOUNDATION AND SUPERSTRUCTURE UP TO LEVEL 3 SLAB ONLY FOR A 13 STORY OFFICE BUILDING AS PER PLANS. PD #1418,KOHN GARY L,DIRECT DEVELOPER SERVICES,320 N SANGAMON ST,2019.0
567,41.8852673,-87.62594729999999,(DIRECT DEVELOPER SERVICES)  FOUNDATION ONLY FOR A SEVEN (7) STORY APARTMENT BUILDING (81 UNITS) WITH GROUND FLOOR RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.,ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,60 E BENTON PL,2019.0
568,41.8301015,-87.7335526,"DDS PD1425: SUPERSTRUCTURE ONLY FOR NEW  SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4341 W 35TH PL,2019.0
569,42.00624819999999,-87.9019498,"INSTALL ELECTRIC CAR CHARGING STATIONS AT NEW FUELING FACILITY. INCLUDES TRENCHING FOR CONDUIT RUNS, CONCRETE PADS AND FOOTINGS, INSTALLATION OF ASSOCIATED COMPONENTS AND WIRING FOR CHARGING STATIONS ALONG WITH STATIONS. BUILDING 840 CHICAGO OHARE INTERNATIONAL AIRPORT",BARNEY DANIEL,TRADITIONAL DEVELOPER SERVICES,11601 W TOUHY AVE,2019.0
570,41.8869919,-87.6250007,"DIRECT DEVELOPER'S SERVICES - PHASE 1 PERMIT TO INSTALL CAISSONS, FOUNDATION AND ERECT FULL FLOOR STRUCTURE THROUGH LEVEL 4 OF PROPOSED 47 STORY HOTEL, RESIDENTIAL, RETAIL BUILDING, INCLUDING STAIRS, WALLS AND DOORS, MEPFP RISERS, AND MAJOR HORIZONTAL DISTRIBUTION AND ALL RELATED ELEMENTS TO BE CAST INTO STRUCTURAL CONCRETE, AND STRUCTURAL CORE CONCRETE ONLY TO THE UNDERSIDE OF LEVEL 7. CONSULTANT REVIEWER: V3 COMPANIES",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,88 E WACKER PL,2020.0
571,41.877995,-87.6584359,"*DDS PROJECT* REVISION TO PERMIT # 100778223 FOR STRUCTURE AND LAYOUT CHANGES AS PER PLANS. CHANGES INCLUDE 1ST FLOOR STRUCTURE CHANGING FROM CAP CONCRETE TO METAL PAN & CONCRETE DECK OVER STEEL FRAME. CHANGES TO BASEMENT LAYOUT, MINOR ADJUSTMENTS TO RESIDENTIAL UNIT LAYOUTS, CHANGES TO STAIR STRUCTURES.",SORICH GEORGE S,DIRECT DEVELOPER SERVICES,1220 W JACKSON BLVD,2019.0
572,41.8303141,-87.7238486,"***DIRECT DEVELOPER SERVICES*** SHELL AND CORE AND BASE BUILDING MEP FOR PROPOSED ONE-STORY, HIGH BAY, PRE-CAST WAREHOUSE.FOUNDATION PERMIT #: 100820575",RINGHAM BRYAN,DIRECT DEVELOPER SERVICES,3501 S PULASKI RD,2020.0
573,41.8301015,-87.7335526,"DIRECT DEVELOPER SERVICES PD1425: FOUNDATION REVISIONS ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS. REVISION TO EXISTING PERMIT #100816362.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4341 W 35TH PL,2019.0
574,41.8852673,-87.62594729999999,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A SEVEN (7) STORY APARTMENT BUILDING (81 UNITS) WITH GROUND FLOOR RETAIL, CONNECTION TO ADJACENT BUILDING AT 6TH FLOOR AND ROOF TOP DECK WITH OUTDOOR POOL AS PER PLANS. FOUNDATION PERMIT UNDER #100823625",ALESSANDRO PAUL,DIRECT DEVELOPER SERVICES,60 E BENTON PL,2019.0
575,41.9008686,-87.6576608,"DIRECT DEVELOPER SERVICES: NEW SINGLE STORY BUILDING TO INCLUDE WAREHOUSE, OFFICES, AND FLEET GARAGE. USE: UTILITIES AND SERVICES MAJOR. FOUNDATION AND SITE WORK HAVE BEEN APPROVED UNDER PERMIT #100818550",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,1216 W CORTEZ ST,2019.0
576,41.8301015,-87.7335526,"DIRECT DEVELOPER SERVICES * PD1425: FULL BUILDING PERMIT FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS. SUPERSTRUCTURE IS REVIEWED UNDER PERMIT APPL#100823730, FOUNDATION HAS BEEN PERMITTED UNDER PERMIT #100816362.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4341 W 35TH PL,2019.0
577,41.8860371,-87.64947629999999,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A THIRTEEN (13) STORY OFFICE BUILDING WITH 54 PARKING SPACES AND RETAIL/COMMERCIAL ON THE GROUND FLOOR AS PER PLANS *FOUNDATION AND PARTIAL SUPERSTRUCTURE UNDER PERMIT 100806473,KHANNA KAPIL,DIRECT DEVELOPER SERVICES,215 N PEORIA ST,2019.0
578,41.8672991,-87.6228129,"DIRECT DEVELOPER SERVICES: REVISION TO PERMIT #100663785 TO INCLUDE LEVEL 1 ENTRY LOBBY REVISIONS, MINOR LAYOUT CHANGES ON FLOOR 48, AND PARKING ADJUSTMENTS ON LEVELS 3 & 13 OF A 76-STORY (80 LEVEL), 800 DWELLING UNIT, RESIDENTIAL TOWER.",BARGMANN JAY DOUGLAS,DIRECT DEVELOPER SERVICES,1200 S INDIANA AVE,2019.0
579,41.9041674,-87.6309337,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100765467; VARIOUS ARCHITECTURAL, STRUCTURAL AND MEP REVISIONS THROUGHOUT THE BUILDING; ALL AS PER PLANS",WANG ANDREW R,DIRECT DEVELOPER SERVICES,1201 N CLARK ST,2019.0
580,41.8846697,-87.6494689,DIRECT DEVELOPER SERVICES PROJECT; REVISION TO PERMIT #100696839 TO REVISE AS FOLLOWS: RE-CONFIGURED  LEVEL 10 ELEVATOR LOBBY BY ADDING DOUBLE ACTING DOOR BETWEEN CORRIDOR #1010 AND ELEVATOR LOBBY #1000 PER PLANS,COUGHLIN STEPHEN J,DIRECT DEVELOPER SERVICES,854 W RANDOLPH ST,2019.0
581,41.8744459,-87.6651065,***DIRECT DEVELOPER SERVICES*** FOUNDATIONS ONLY WITHIN LAFLIN EASEMENT FOR PROPOSED 10-STORY MEDICAL CENTER AND 6-STORY PARKING GARAGE FOR RUSH UNIVERSITY CAISSON PERMIT #100795990 FOUNDATION PETRMIT # 100801746,DOIEL MICHAEL D,DIRECT DEVELOPER SERVICES,1520 W HARRISON ST,2019.0
582,41.8403663,-87.6651229,"*DIRECT DEVELOPER SERVICES* PMD 11. ERECT NEW 2 STORY WAREHOUSE WITH MEZZANINE LEVEL FOR FOOD PROCESSING PLANT TO INCLUDE NEW DRIVEWAYS, LANDSCAPING AND SITE WORK AS PER PLANS.",TYLER DANIEL M,DIRECT DEVELOPER SERVICES,2801 S ASHLAND AVE,2020.0
583,41.989612,-87.72972999999999,"DDS REVIEW, PD1413 - PERMIT SCOPE OF WORK INCLUDES SITE STRUCTURES: TRASH ENCLOSURES AND COVERED MATERIALS BINS FOR ARCHITECTURE AND STRUCTURAL REVIEW ONLY.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4025 W PETERSON AVE,2019.0
584,41.8301707,-87.73211549999999,"DDS PROGRAM FOR PD1425 - PERMIT SCOPE OF WORK IS THE SITE STRUCTURES: TRASH ENCLOSURES AND COVERED MATERIALS BINS FOR ARCHITECTURAL AND STRUCTURAL REVIEWS ONLY. PROPOSED USE IS ON-SITE STORAGE FOR SAND & EXCAVATION MATERIALS, AND COVERED TRASH ENCLOSURE. OCCUPANCY IS CLASS J.",CHU ALEXANDER BRANDYN,DIRECT DEVELOPER SERVICES,4207 W 35TH PL,2019.0
