borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Bronx,Norwood,Commercial,Other,24/Q1,"$23,254,840","$23,254,840","$23,254,840",1
Bronx,Parkchester,Commercial,Co-op,24/Q1,"$137,500","$137,500","$137,500",1
Bronx,Parkchester,Commercial,Land,24/Q1,"$865,410","$865,410","$865,410",1
Bronx,Parkchester,Commercial,Multi-Family Dwelling,24/Q1,"$26,000,000","$26,000,000","$26,000,000",1
Bronx,Pelham Parkway,Commercial,Other,24/Q1,"$3,870,000","$1,935,000","$1,935,000",2
Bronx,Riverdale,Commercial,Other,24/Q1,"$1,500,000","$1,500,000","$1,500,000",1
Bronx,Schuylerville,Commercial,Mixed-Use,24/Q1,"$174,000","$174,000","$174,000",1
Bronx,Soundview,Commercial,Land,24/Q1,"$140,000","$140,000","$140,000",1
Bronx,Soundview,Commercial,Multi-Family Dwelling,24/Q1,"$11,079,488","$1,846,581","$1,567,372",6
Bronx,Soundview,Commercial,Office,24/Q1,"$1,200,000","$1,200,000","$1,200,000",1
Bronx,Soundview,Commercial,Other,24/Q1,"$3,550,000","$1,775,000","$1,775,000",2
Bronx,Tremont,Commercial,Condo,24/Q1,"$6,227,250","$3,113,625","$3,113,625",2
Bronx,Tremont,Commercial,Multi-Family Dwelling,24/Q1,"$15,814,516","$2,635,753","$2,110,272",6
Bronx,Tremont,Commercial,Other,24/Q1,"$27,948,840","$9,316,280","$2,750,000",3
Bronx,University Heights,Commercial,Multi-Family Dwelling,24/Q1,"$4,675,000","$4,675,000","$4,675,000",1
Bronx,University Heights,Commercial,Other,24/Q1,"$112,250,000","$56,125,000","$56,125,000",2
Bronx,Van Nest,Commercial,Other,24/Q1,"$1,200,000","$600,000","$600,000",2
Bronx,Wakefield,Commercial,Land,24/Q1,"$180,000","$180,000","$180,000",1
Bronx,Wakefield,Commercial,Mixed-Use,24/Q1,"$1,150,000","$575,000","$575,000",2
Bronx,Wakefield,Commercial,Multi-Family Dwelling,24/Q1,"$8,189,999","$2,047,500","$1,325,000",4
Bronx,Wakefield,Commercial,Other,24/Q1,"$47,909,680","$15,969,893","$23,254,840",3
Bronx,Westchester Square,Commercial,Land,24/Q1,"$540,000","$540,000","$540,000",1
Bronx,Westchester Village,Commercial,Mixed-Use,24/Q1,"$949,000","$949,000","$949,000",1
Bronx,West Farms,Commercial,Land,24/Q1,"$5,335,000","$2,667,500","$2,667,500",2
Bronx,West Farms,Commercial,Multi-Family Dwelling,24/Q1,"$1,850,000","$1,850,000","$1,850,000",1
Bronx,Williamsbridge,Commercial,Land,24/Q1,"$290,000","$290,000","$290,000",1
Bronx,Williamsbridge,Commercial,Other,24/Q1,"$29,254,840","$14,627,420","$14,627,420",2
Bronx,Woodlawn,Commercial,Co-op,24/Q1,"$170,000","$170,000","$170,000",1
Bronx,Woodlawn,Commercial,Other,24/Q1,"$11,500,000","$11,500,000","$11,500,000",1
Bronx,Woodstock,Commercial,Condo,24/Q1,"$210,342,370","$105,171,185","$105,171,185",2
Bronx,Woodstock,Commercial,Industrial,24/Q1,"$105,171,185","$105,171,185","$105,171,185",1
Bronx,Woodstock,Commercial,Other,24/Q1,"$4,700,000","$2,350,000","$2,350,000",2
Bronx,,Commercial,Land,24/Q1,"$93,169,733","$7,764,144","$2,527,731",12
Bronx,,Commercial,Other,24/Q1,"$365,025,834","$30,418,820","$2,863,866",12
Brooklyn,Bath Beach,Commercial,Land,24/Q1,"$1,400,000","$1,400,000","$1,400,000",1
Brooklyn,Bath Beach,Commercial,Mixed-Use,24/Q1,"$3,180,000","$1,590,000","$1,590,000",2
Brooklyn,Bath Beach,Commercial,Other,24/Q1,"$6,150,000","$3,075,000","$3,075,000",2
Brooklyn,Bay Ridge,Commercial,Mixed-Use,24/Q1,"$3,270,000","$1,635,000","$1,635,000",2
Brooklyn,Bay Ridge,Commercial,Multi-Family Dwelling,24/Q1,"$2,468,000","$1,234,000","$1,234,000",2
Brooklyn,Bay Ridge,Commercial,Other,24/Q1,"$37,795,000","$7,559,000","$10,250,000",5
Brooklyn,Bedford-Stuyvesant,Commercial,Condo,24/Q1,"$18,248,361","$2,281,045","$253,544",8
Brooklyn,Bedford-Stuyvesant,Commercial,Land,24/Q1,"$3,650,000","$1,216,667","$950,000",3
Brooklyn,Bedford-Stuyvesant,Commercial,Mixed-Use,24/Q1,"$999,000","$999,000","$999,000",1
Brooklyn,Bedford-Stuyvesant,Commercial,Multi-Family Dwelling,24/Q1,"$117,790,065","$16,827,152","$1,938,880",7
Brooklyn,Bedford-Stuyvesant,Commercial,Other,24/Q1,"$226,258,276","$56,564,569","$3,312,506",4
Brooklyn,Bensonhurst,Commercial,Land,24/Q1,"$1,115,000","$1,115,000","$1,115,000",1
Brooklyn,Bensonhurst,Commercial,Mixed-Use,24/Q1,"$4,285,000","$1,428,333","$1,620,000",3
Brooklyn,Bensonhurst,Commercial,Multi-Family Dwelling,24/Q1,"$13,890,000","$1,736,250","$1,690,000",8
Brooklyn,Bensonhurst,Commercial,Other,24/Q1,"$2,478,000","$1,239,000","$1,239,000",2
Brooklyn,Bergen Beach,Commercial,Other,24/Q1,"$42,050,000","$14,016,667","$16,600,000",3
Brooklyn,Boerum Hill,Commercial,Condo,24/Q1,"$1,639,172","$1,639,172","$1,639,172",1
Brooklyn,Boerum Hill,Commercial,Land,24/Q1,"$2,540,000","$2,540,000","$2,540,000",1
Brooklyn,Boerum Hill,Commercial,Multi-Family Dwelling,24/Q1,"$8,210,079","$4,105,039","$4,105,039",2
Brooklyn,Boerum Hill,Commercial,Other,24/Q1,"$5,000,000","$5,000,000","$5,000,000",1
Brooklyn,Borough Park,Commercial,Condo,24/Q1,"$126,781","$126,781","$126,781",1
Brooklyn,Borough Park,Commercial,Mixed-Use,24/Q1,"$4,420,000","$1,473,333","$1,525,000",3
Brooklyn,Borough Park,Commercial,Multi-Family Dwelling,24/Q1,"$8,342,500","$1,668,500","$1,700,000",5
Brooklyn,Borough Park,Commercial,Other,24/Q1,"$24,299,625","$2,429,963","$2,450,000",10
Brooklyn,Brighton Beach,Commercial,Other,24/Q1,"$24,000,000","$24,000,000","$24,000,000",1
Brooklyn,Brooklyn Heights,Commercial,Mixed-Use,24/Q1,"$7,625,000","$7,625,000","$7,625,000",1
Brooklyn,Brooklyn Heights,Commercial,Multi-Family Dwelling,24/Q1,"$34,250,672","$8,562,668","$7,522,500",4
Brooklyn,Brownsville,Commercial,Land,24/Q1,"$887,386","$443,693","$443,693",2
Brooklyn,Brownsville,Commercial,Mixed-Use,24/Q1,"$1,430,000","$1,430,000","$1,430,000",1
Brooklyn,Brownsville,Commercial,Multi-Family Dwelling,24/Q1,"$5,799,814","$966,636","$965,000",6
Brooklyn,Brownsville,Commercial,Other,24/Q1,"$23,250,000","$23,250,000","$23,250,000",1
Brooklyn,Bushwick,Commercial,Mixed-Use,24/Q1,"$7,801,320","$1,560,264","$1,900,000",5
Brooklyn,Bushwick,Commercial,Multi-Family Dwelling,24/Q1,"$13,555,178","$1,506,131","$1,500,000",9
Brooklyn,Bushwick,Commercial,Other,24/Q1,"$50,315,245","$5,590,583","$6,750,000",9
Brooklyn,Canarsie,Commercial,Mixed-Use,24/Q1,"$1,115,000","$557,500","$557,500",2
Brooklyn,Canarsie,Commercial,Multi-Family Dwelling,24/Q1,"$630,000","$630,000","$630,000",1
Brooklyn,Canarsie,Commercial,Other,24/Q1,"$170,000","$170,000","$170,000",1
Brooklyn,Carroll Gardens,Commercial,Mixed-Use,24/Q1,"$6,430,000","$2,143,333","$2,300,000",3
Brooklyn,Carroll Gardens,Commercial,Multi-Family Dwelling,24/Q1,"$28,701,637","$4,100,234","$4,500,000",7
Brooklyn,Clinton Hill,Commercial,Multi-Family Dwelling,24/Q1,"$38,861,750","$7,772,350","$4,185,000",5
Brooklyn,Cobble Hill,Commercial,Multi-Family Dwelling,24/Q1,"$17,600,000","$8,800,000","$8,800,000",2
Brooklyn,Cobble Hill,Commercial,Other,24/Q1,"$3,050,000","$1,016,667","$940,000",3
Brooklyn,Cobble Hill,Commercial,Retail,24/Q1,"$2,781,000","$2,781,000","$2,781,000",1
Brooklyn,Coney Island,Commercial,Land,24/Q1,"$6,250,000","$1,562,500","$1,875,000",4
Brooklyn,Coney Island,Commercial,Mixed-Use,24/Q1,"$793,293","$793,293","$793,293",1
Brooklyn,Coney Island,Commercial,Multi-Family Dwelling,24/Q1,"$2,252,350","$750,783","$721,175",3
Brooklyn,Coney Island,Commercial,Other,24/Q1,"$51,965,000","$25,982,500","$25,982,500",2
Brooklyn,Crown Heights,Commercial,Condo,24/Q1,"$36,307,566","$18,153,783","$18,153,783",2
Brooklyn,Crown Heights,Commercial,Mixed-Use,24/Q1,"$6,713,578","$1,118,930","$1,184,289",6
Brooklyn,Crown Heights,Commercial,Multi-Family Dwelling,24/Q1,"$158,899,894","$9,931,243","$13,623,036",16
Brooklyn,Crown Heights,Commercial,Other,24/Q1,"$113,783,964","$11,378,396","$5,760,024",10
Brooklyn,Downtown Brooklyn,Commercial,Land,24/Q1,"$2,500,000","$1,250,000","$1,250,000",2
Brooklyn,Downtown Brooklyn,Commercial,Mixed-Use,24/Q1,"$4,125,000","$4,125,000","$4,125,000",1
Brooklyn,Downtown Brooklyn,Commercial,Multi-Family Dwelling,24/Q1,"$38,893,246","$38,893,246","$38,893,246",1
Brooklyn,Downtown Brooklyn,Commercial,Other,24/Q1,"$67,045,945","$11,174,324","$4,257,300",6
Brooklyn,Dyker Heights,Commercial,Land,24/Q1,"$1,800,000","$1,800,000","$1,800,000",1
Brooklyn,Dyker Heights,Commercial,Mixed-Use,24/Q1,"$2,300,000","$2,300,000","$2,300,000",1
Brooklyn,Dyker Heights,Commercial,Multi-Family Dwelling,24/Q1,"$1,420,000","$1,420,000","$1,420,000",1
Brooklyn,East New York,Commercial,Industrial,24/Q1,"$6,175,000","$2,058,333","$2,300,000",3
Brooklyn,East New York,Commercial,Land,24/Q1,"$4,492,000","$641,714","$625,000",7
Brooklyn,East New York,Commercial,Mixed-Use,24/Q1,"$3,916,000","$783,200","$816,000",5
Brooklyn,East New York,Commercial,Multi-Family Dwelling,24/Q1,"$12,856,816","$2,142,803","$1,650,000",6
Brooklyn,East New York,Commercial,Office,24/Q1,"$300,000","$300,000","$300,000",1
Brooklyn,East New York,Commercial,Other,24/Q1,"$10,864,888","$1,552,127","$700,000",7
Brooklyn,East Williamsburg,Commercial,Condo,24/Q1,"$1,125,000","$1,125,000","$1,125,000",1
Brooklyn,East Williamsburg,Commercial,Mixed-Use,24/Q1,"$5,422,000","$1,355,500","$1,587,500",4
Brooklyn,East Williamsburg,Commercial,Multi-Family Dwelling,24/Q1,"$16,567,080","$3,313,416","$2,500,000",5
Brooklyn,East Williamsburg,Commercial,Other,24/Q1,"$27,409,000","$3,426,125","$4,000,000",8
Brooklyn,East Williamsburg,Commercial,Retail,24/Q1,"$2,075,000","$2,075,000","$2,075,000",1
Brooklyn,East Williamsburg-Bushwick,Commercial,Industrial,24/Q1,"$4,320,000","$4,320,000","$4,320,000",1
Brooklyn,East Williamsburg-Bushwick,Commercial,Land,24/Q1,"$16,041,759","$16,041,759","$16,041,759",1
Brooklyn,East Williamsburg-Bushwick,Commercial,Multi-Family Dwelling,24/Q1,"$16,041,759","$16,041,759","$16,041,759",1
Brooklyn,East Williamsburg-Bushwick,Commercial,Other,24/Q1,"$352,935,180","$22,058,449","$26,650,000",16
Brooklyn,Flatbush,Commercial,Condo,24/Q1,"$1,757,000","$1,757,000","$1,757,000",1
Brooklyn,Flatbush,Commercial,Land,24/Q1,"$1,900,000","$1,900,000","$1,900,000",1
Brooklyn,Flatbush,Commercial,Mixed-Use,24/Q1,"$7,466,500","$1,066,643","$990,000",7
Brooklyn,Flatbush,Commercial,Multi-Family Dwelling,24/Q1,"$34,255,163","$3,806,129","$3,300,000",9
Brooklyn,Flatbush,Commercial,Other,24/Q1,"$111,041,168","$11,104,117","$5,462,658",10
Brooklyn,Flatlands,Commercial,Mixed-Use,24/Q1,"$1,950,000","$975,000","$975,000",2
Brooklyn,Flatlands,Commercial,Multi-Family Dwelling,24/Q1,"$1,350,000","$1,350,000","$1,350,000",1
Brooklyn,Fort Greene,Commercial,Condo,24/Q1,"$210,342,370","$105,171,185","$105,171,185",2
Brooklyn,Fort Greene,Commercial,Land,24/Q1,"$12,448,550","$6,224,275","$6,224,275",2
Brooklyn,Fort Greene,Commercial,Multi-Family Dwelling,24/Q1,"$122,373,185","$30,593,296","$7,326,000",4
Brooklyn,Gowanus,Commercial,Mixed-Use,24/Q1,"$5,550,000","$2,775,000","$2,775,000",2
Brooklyn,Gowanus,Commercial,Multi-Family Dwelling,24/Q1,"$1,822,500","$1,822,500","$1,822,500",1
Brooklyn,Gowanus,Commercial,Other,24/Q1,"$97,829,489","$16,304,915","$3,675,000",6
Brooklyn,Gravesend,Commercial,Co-op,24/Q1,"$185,000","$185,000","$185,000",1
Brooklyn,Gravesend,Commercial,Land,24/Q1,"$575,000","$287,500","$287,500",2
Brooklyn,Gravesend,Commercial,Mixed-Use,24/Q1,"$3,175,000","$1,587,500","$1,587,500",2
Brooklyn,Gravesend,Commercial,Multi-Family Dwelling,24/Q1,"$1,880,000","$1,880,000","$1,880,000",1
Brooklyn,Gravesend,Commercial,Other,24/Q1,"$5,100,000","$2,550,000","$2,550,000",2
Brooklyn,Gravesend,Commercial,Retail,24/Q1,"$1,930,000","$1,930,000","$1,930,000",1
Brooklyn,Greenpoint,Commercial,Mixed-Use,24/Q1,"$16,037,500","$4,009,375","$3,750,000",4
Brooklyn,Greenpoint,Commercial,Multi-Family Dwelling,24/Q1,"$21,343,000","$3,049,000","$2,585,000",7
Brooklyn,Greenpoint,Commercial,Other,24/Q1,"$20,975,889","$3,495,982","$2,500,900",6
Brooklyn,Greenwood,Commercial,Industrial,24/Q1,"$248,000,000","$248,000,000","$248,000,000",1
Brooklyn,Greenwood,Commercial,Land,24/Q1,"$750,000","$750,000","$750,000",1
Brooklyn,Greenwood,Commercial,Mixed-Use,24/Q1,"$3,150,000","$1,575,000","$1,575,000",2
Brooklyn,Greenwood,Commercial,Multi-Family Dwelling,24/Q1,"$3,280,000","$1,093,333","$980,000",3
Brooklyn,Greenwood,Commercial,Other,24/Q1,"$261,143,263","$29,015,918","$2,450,000",9
Brooklyn,Homecrest,Commercial,Co-op,24/Q1,"$170,000","$170,000","$170,000",1
Brooklyn,Homecrest,Commercial,Land,24/Q1,"$8,000,000","$4,000,000","$4,000,000",2
Brooklyn,Homecrest,Commercial,Mixed-Use,24/Q1,"$2,780,000","$1,390,000","$1,390,000",2
Brooklyn,Homecrest,Commercial,Other,24/Q1,"$4,900,000","$4,900,000","$4,900,000",1
Brooklyn,Kensington,Commercial,Co-op,24/Q1,"$200,000","$200,000","$200,000",1
Brooklyn,Kensington,Commercial,Mixed-Use,24/Q1,"$2,975,000","$1,487,500","$1,487,500",2
Brooklyn,Madison,Commercial,Other,24/Q1,"$2,150,000","$2,150,000","$2,150,000",1
Brooklyn,Manhattan Beach,Commercial,Condo,24/Q1,"$2,247,574","$1,123,787","$1,123,787",2
Brooklyn,Manhattan Beach,Commercial,Multi-Family Dwelling,24/Q1,"$4,000,000","$4,000,000","$4,000,000",1
Brooklyn,Mapleton,Commercial,Mixed-Use,24/Q1,"$5,322,000","$1,774,000","$1,647,000",3
Brooklyn,Mapleton,Commercial,Multi-Family Dwelling,24/Q1,"$7,461,000","$1,865,250","$1,873,000",4
Brooklyn,Marine Park,Commercial,Land,24/Q1,"$2,527,731","$2,527,731","$2,527,731",1
Brooklyn,Marine Park,Commercial,Mixed-Use,24/Q1,"$1,750,000","$875,000","$875,000",2
Brooklyn,Marine Park,Commercial,Other,24/Q1,"$14,770,000","$1,477,000","$1,285,000",10
Brooklyn,Midwood,Commercial,Condo,24/Q1,"$675,000","$675,000","$675,000",1
Brooklyn,Midwood,Commercial,Mixed-Use,24/Q1,"$645,000","$645,000","$645,000",1
Brooklyn,Midwood,Commercial,Multi-Family Dwelling,24/Q1,"$6,330,000","$2,110,000","$1,650,000",3
Brooklyn,Midwood,Commercial,Other,24/Q1,"$111,632,990","$22,326,598","$3,360,000",5
Brooklyn,Mill Basin,Commercial,Land,24/Q1,"$3,450,000","$3,450,000","$3,450,000",1
Brooklyn,Northeast Flatbush,Commercial,Land,24/Q1,"$4,400,000","$733,333","$733,333",6
Brooklyn,Northeast Flatbush,Commercial,Mixed-Use,24/Q1,"$5,050,000","$1,010,000","$945,000",5
Brooklyn,Northeast Flatbush,Commercial,Multi-Family Dwelling,24/Q1,"$12,595,000","$2,519,000","$1,120,000",5
Brooklyn,Northeast Flatbush,Commercial,Other,24/Q1,"$9,129,450","$1,825,890","$1,865,000",5
Brooklyn,North Williamsburg,Commercial,Industrial,24/Q1,"$3,098,250","$3,098,250","$3,098,250",1
Brooklyn,North Williamsburg,Commercial,Mixed-Use,24/Q1,"$3,300,000","$3,300,000","$3,300,000",1
Brooklyn,North Williamsburg,Commercial,Multi-Family Dwelling,24/Q1,"$77,980,179","$25,993,393","$22,030,179",3
Brooklyn,North Williamsburg,Commercial,Other,24/Q1,"$10,300,000","$5,150,000","$5,150,000",2
Brooklyn,Ocean Hill,Commercial,Mixed-Use,24/Q1,"$2,553,000","$851,000","$1,150,000",3
Brooklyn,Ocean Hill,Commercial,Multi-Family Dwelling,24/Q1,"$4,306,458","$2,153,229","$2,153,229",2
Brooklyn,Ocean Parkway,Commercial,Condo,24/Q1,"$382,199","$382,199","$382,199",1
Brooklyn,Ocean Parkway,Commercial,Co-op,24/Q1,"$265,000","$265,000","$265,000",1
Brooklyn,Ocean Parkway,Commercial,Mixed-Use,24/Q1,"$20,300,000","$5,075,000","$6,500,000",4
Brooklyn,Ocean Parkway,Commercial,Multi-Family Dwelling,24/Q1,"$2,550,000","$1,275,000","$1,275,000",2
Brooklyn,Ocean Parkway,Commercial,Other,24/Q1,"$2,525,000","$1,262,500","$1,262,500",2
Brooklyn,Park Slope,Commercial,Mixed-Use,24/Q1,"$5,275,000","$2,637,500","$2,637,500",2
Brooklyn,Park Slope,Commercial,Multi-Family Dwelling,24/Q1,"$39,631,098","$3,602,827","$3,300,000",11
Brooklyn,Park Slope,Commercial,Other,24/Q1,"$21,950,000","$7,316,667","$7,000,000",3
Brooklyn,Prospect Heights,Commercial,Condo,24/Q1,"$227,742,370","$45,548,474","$5,800,000",5
Brooklyn,Prospect Heights,Commercial,Co-op,24/Q1,"$349,000","$349,000","$349,000",1
Brooklyn,Prospect Heights,Commercial,Multi-Family Dwelling,24/Q1,"$16,175,000","$4,043,750","$3,637,500",4
Brooklyn,Prospect Lefferts Ga,Commercial,Mixed-Use,24/Q1,"$847,500","$847,500","$847,500",1
Brooklyn,Prospect Lefferts Ga,Commercial,Multi-Family Dwelling,24/Q1,"$2,885,000","$1,442,500","$1,442,500",2
Brooklyn,Red Hook,Commercial,Condo,24/Q1,"$775,000","$775,000","$775,000",1
Brooklyn,Red Hook,Commercial,Multi-Family Dwelling,24/Q1,"$2,100,000","$2,100,000","$2,100,000",1
Brooklyn,Sheepshead Bay,Commercial,Land,24/Q1,"$3,750,000","$3,750,000","$3,750,000",1
Brooklyn,Sheepshead Bay,Commercial,Other,24/Q1,"$3,100,000","$3,100,000","$3,100,000",1
Brooklyn,South Williamsburg,Commercial,Mixed-Use,24/Q1,"$7,300,000","$3,650,000","$3,650,000",2
Brooklyn,South Williamsburg,Commercial,Multi-Family Dwelling,24/Q1,"$15,380,000","$3,845,000","$2,740,000",4
Brooklyn,South Williamsburg,Commercial,Other,24/Q1,"$34,851,363","$6,970,273","$3,950,000",5
Brooklyn,Stuyvesant Heights,Commercial,Condo,24/Q1,"$1,300,000","$1,300,000","$1,300,000",1
Brooklyn,Stuyvesant Heights,Commercial,Land,24/Q1,"$660,000","$660,000","$660,000",1
Brooklyn,Stuyvesant Heights,Commercial,Mixed-Use,24/Q1,"$2,600,000","$2,600,000","$2,600,000",1
Brooklyn,Stuyvesant Heights,Commercial,Multi-Family Dwelling,24/Q1,"$22,813,999","$2,281,400","$2,024,500",10
Brooklyn,Stuyvesant Heights,Commercial,Other,24/Q1,"$14,179,000","$3,544,750","$3,714,000",4
Brooklyn,Sunset Park,Commercial,Condo,24/Q1,"$2,491,698","$622,925","$434,989",4
Brooklyn,Sunset Park,Commercial,Mixed-Use,24/Q1,"$9,681,300","$1,613,550","$1,568,150",6
Brooklyn,Sunset Park,Commercial,Multi-Family Dwelling,24/Q1,"$6,660,000","$1,332,000","$1,400,000",5
Brooklyn,Sunset Park,Commercial,Other,24/Q1,"$8,380,000","$1,676,000","$1,100,000",5
Brooklyn,Vinegar Hill,Commercial,Other,24/Q1,"$1,529,500","$764,750","$764,750",2
Brooklyn,Windsor Terrace,Commercial,Land,24/Q1,"$5,275,000","$2,637,500","$2,637,500",2
Brooklyn,Windsor Terrace,Commercial,Multi-Family Dwelling,24/Q1,"$1,735,000","$1,735,000","$1,735,000",1
Brooklyn,,Commercial,Land,24/Q1,"$42,705,377","$1,941,154","$1,600,000",22
Brooklyn,,Commercial,Multi-Family Dwelling,24/Q1,"$9,390,001","$2,347,500","$2,462,500",4
Brooklyn,,Commercial,Office,24/Q1,"$11,500,000","$11,500,000","$11,500,000",1
Brooklyn,,Commercial,Other,24/Q1,"$640,491,126","$42,699,408","$10,000,000",15
Manhattan,Carnegie Hill,Commercial,Multi-Family Dwelling,24/Q1,"$45,044,735","$45,044,735","$45,044,735",1
Manhattan,Carnegie Hill,Commercial,Other,24/Q1,"$22,650,000","$22,650,000","$22,650,000",1
Manhattan,Central Harlem,Commercial,Multi-Family Dwelling,24/Q1,"$2,575,000","$1,287,500","$1,287,500",2
Manhattan,Central Harlem,Commercial,Other,24/Q1,"$34,900,000","$34,900,000","$34,900,000",1
Manhattan,Chelsea,Commercial,Multi-Family Dwelling,24/Q1,"$10,217,138","$5,108,569","$5,108,569",2
Manhattan,Chelsea,Commercial,Other,24/Q1,"$80,946,717","$20,236,679","$18,687,500",4
Manhattan,Chinatown,Commercial,Condo,24/Q1,"$1,680,000","$560,000","$521,000",3
Manhattan,Chinatown,Commercial,Other,24/Q1,"$68,726,000","$17,181,500","$5,325,000",4
Manhattan,East Harlem,Commercial,Condo,24/Q1,"$690,000","$690,000","$690,000",1
Manhattan,East Harlem,Commercial,Mixed-Use,24/Q1,"$1,500,000","$1,500,000","$1,500,000",1
Manhattan,East Harlem,Commercial,Multi-Family Dwelling,24/Q1,"$46,852,877","$9,370,575","$4,300,000",5
Manhattan,East Harlem,Commercial,Office,24/Q1,"$15,000,000","$15,000,000","$15,000,000",1
Manhattan,East Harlem,Commercial,Other,24/Q1,"$56,906,749","$8,129,536","$8,000,000",7
Manhattan,East Village,Commercial,Co-op,24/Q1,"$2,200,000","$1,100,000","$1,100,000",2
Manhattan,East Village,Commercial,Multi-Family Dwelling,24/Q1,"$186,575,216","$15,547,935","$16,775,000",12
Manhattan,East Village,Commercial,Other,24/Q1,"$506,383,628","$29,787,272","$14,000,000",17
Manhattan,Fifth Mad,Commercial,Other,24/Q1,"$11,720,000","$11,720,000","$11,720,000",1
Manhattan,Financial District,Commercial,Other,24/Q1,"$8,459,232,264","$234,978,674","$279,000,000",36
Manhattan,Flatiron,Commercial,Office,24/Q1,"$27,000,000","$27,000,000","$27,000,000",1
Manhattan,Flatiron,Commercial,Other,24/Q1,"$10,487,500","$5,243,750","$5,243,750",2
Manhattan,Fort George,Commercial,Multi-Family Dwelling,24/Q1,"$8,126,689","$4,063,345","$4,063,345",2
Manhattan,Fort George,Commercial,Other,24/Q1,"$32,240,000","$16,120,000","$16,120,000",2
Manhattan,Garment District,Commercial,Co-op,24/Q1,"$4,200,000","$4,200,000","$4,200,000",1
Manhattan,Garment District,Commercial,Office,24/Q1,"$2,572,131","$2,572,131","$2,572,131",1
Manhattan,Garment District,Commercial,Other,24/Q1,"$344,550,000","$34,455,000","$38,400,000",10
Manhattan,Gramercy Park,Commercial,Mixed-Use,24/Q1,"$21,236,250","$21,236,250","$21,236,250",1
Manhattan,Gramercy Park,Commercial,Other,24/Q1,"$61,157,150","$12,231,430","$15,000,000",5
Manhattan,Grand Central,Commercial,Condo,24/Q1,"$678,000,000","$339,000,000","$339,000,000",2
Manhattan,Grand Central,Commercial,Other,24/Q1,"$339,000,000","$339,000,000","$339,000,000",1
Manhattan,Greenwich Village,Commercial,Co-op,24/Q1,"$675,000","$675,000","$675,000",1
Manhattan,Greenwich Village,Commercial,Mixed-Use,24/Q1,"$3,000,000","$3,000,000","$3,000,000",1
Manhattan,Greenwich Village,Commercial,Other,24/Q1,"$84,951,000","$16,990,200","$4,125,000",5
Manhattan,Hamilton Heights,Commercial,Multi-Family Dwelling,24/Q1,"$4,413,039","$2,206,520","$2,206,520",2
Manhattan,Hell's Kitchen,Commercial,Condo,24/Q1,"$420,684,740","$105,171,185","$105,171,185",4
Manhattan,Hell's Kitchen,Commercial,Multi-Family Dwelling,24/Q1,"$23,186,000","$7,728,667","$5,024,000",3
Manhattan,Hell's Kitchen,Commercial,Other,24/Q1,"$292,605,350","$58,521,070","$26,662,087",5
Manhattan,Hudson Heights,Commercial,Other,24/Q1,"$22,000,000","$11,000,000","$11,000,000",2
Manhattan,Hudson Square,Commercial,Condo,24/Q1,"$1,300,000","$650,000","$650,000",2
Manhattan,Hudson Square,Commercial,Other,24/Q1,"$6,063,160","$2,021,053","$1,981,580",3
Manhattan,Hudson Yards,Commercial,Condo,24/Q1,"$210,342,370","$105,171,185","$105,171,185",2
Manhattan,Hudson Yards,Commercial,Office,24/Q1,"$2,572,131","$2,572,131","$2,572,131",1
Manhattan,Hudson Yards,Commercial,Other,24/Q1,"$838,000","$838,000","$838,000",1
Manhattan,Inwood,Commercial,Multi-Family Dwelling,24/Q1,"$3,150,000","$1,575,000","$1,575,000",2
Manhattan,Inwood,Commercial,Other,24/Q1,"$208,106,176","$34,684,363","$14,681,544",6
Manhattan,Kips Bay,Commercial,Mixed-Use,24/Q1,"$3,100,000","$3,100,000","$3,100,000",1
Manhattan,Kips Bay,Commercial,Multi-Family Dwelling,24/Q1,"$9,125,000","$4,562,500","$4,562,500",2
Manhattan,Kips Bay,Commercial,Other,24/Q1,"$95,900,000","$95,900,000","$95,900,000",1
Manhattan,Lenox Hill,Commercial,Condo,24/Q1,"$303,500,000","$101,166,667","$150,500,000",3
Manhattan,Lenox Hill,Commercial,Co-op,24/Q1,"$2,560,400","$640,100","$575,000",4
Manhattan,Lenox Hill,Commercial,Multi-Family Dwelling,24/Q1,"$185,131,285","$37,026,257","$7,500,000",5
Manhattan,Lenox Hill,Commercial,Other,24/Q1,"$265,072,432","$20,390,187","$16,259,021",13
Manhattan,Lincoln Square,Commercial,Condo,24/Q1,"$281,965,000","$70,491,250","$8,132,500",4
Manhattan,Lincoln Square,Commercial,Co-op,24/Q1,"$420,000","$420,000","$420,000",1
Manhattan,Lincoln Square,Commercial,Multi-Family Dwelling,24/Q1,"$2,685,150","$2,685,150","$2,685,150",1
Manhattan,Lincoln Square,Commercial,Other,24/Q1,"$276,472,000","$30,719,111","$226,000",9
Manhattan,Little Italy,Commercial,Other,24/Q1,"$51,098,282","$51,098,282","$51,098,282",1
Manhattan,Lower East Side,Commercial,Condo,24/Q1,"$20,176,099","$20,176,099","$20,176,099",1
Manhattan,Lower East Side,Commercial,Other,24/Q1,"$16,900,000","$5,633,333","$4,400,000",3
Manhattan,Manhattan Valley,Commercial,Other,24/Q1,"$140,589,470","$28,117,894","$22,500,000",5
Manhattan,Manhattanville,Commercial,Multi-Family Dwelling,24/Q1,"$1,213,039","$1,213,039","$1,213,039",1
